customer_id,age,income,employment_years,credit_score,num_dependents,loan_amount,loan_term_months,loan_purpose,past_defaults,default
422,62,4722.0,3.0,619.0,1,13799.0,60,Business,0,0
423,48,7491.0,0.0,691.0,4,13149.0,48,Business,1,0
424,63,7655.0,19.0,831.0,0,18972.0,36,Car,1,0
425,28,3384.0,16.0,666.0,4,22540.0,12,Home,0,0
426,62,7095.0,14.0,583.0,1,12922.0,36,Other,0,0
427,28,3449.0,18.0,601.0,4,14848.0,36,Other,0,0
428,38,7090.0,14.0,530.0,0,13538.0,36,Car,1,1
429,41,7250.0,4.0,570.0,3,25284.0,24,Education,0,0
430,33,6305.0,15.0,774.0,3,9767.0,12,Education,1,0
431,47,4243.0,22.0,581.0,1,18863.0,36,Business,0,0
432,60,2425.0,10.0,631.0,4,9286.0,12,Other,0,0
433,36,8580.0,1.0,640.0,2,26197.0,12,Car,0,0
434,60,3356.0,3.0,631.0,1,8076.0,48,Car,0,0
435,29,4795.0,8.0,623.0,2,21050.0,12,Education,1,0
436,47,5516.0,5.0,749.0,4,4203.0,48,Education,0,0
437,37,6058.0,5.0,582.0,2,21033.0,12,Business,0,0
438,23,6958.0,10.0,740.0,3,10849.0,12,Car,0,0
439,24,6771.0,14.0,580.0,4,17637.0,24,Home,0,0
440,60,6382.0,16.0,688.0,4,15165.0,60,Home,0,0
441,21,5630.0,2.0,729.0,2,34538.0,12,Home,0,0
442,34,4364.0,3.0,590.0,4,15313.0,12,Home,0,0
443,28,7787.0,11.0,513.0,3,17369.0,60,Home,0,0
444,27,6692.0,5.0,628.0,2,17711.0,12,Home,0,0
445,50,7281.0,16.0,733.0,1,26686.0,36,Car,0,0
446,45,5605.0,10.0,570.0,1,14363.0,48,Home,0,0
447,59,7308.0,24.0,516.0,1,23095.0,12,Business,0,1
448,36,1602.0,1.0,733.0,4,22583.0,48,Business,0,0
449,31,7941.0,24.0,811.0,0,21281.0,24,Car,0,0
450,45,5640.0,11.0,630.0,3,20482.0,60,Business,0,0
451,53,5177.0,15.0,749.0,2,12662.0,60,Home,1,0
452,41,5039.0,12.0,575.0,1,18863.0,24,Car,0,0
453,30,4851.0,3.0,764.0,3,2000.0,36,Education,0,0
454,29,6030.0,24.0,630.0,0,12540.0,36,Home,1,0
455,21,6397.0,9.0,534.0,2,24401.0,48,Business,0,0
456,54,8893.0,10.0,569.0,3,20086.0,60,Education,0,0
457,51,6064.0,11.0,599.0,4,10138.0,60,Car,2,0
458,41,3906.0,2.0,578.0,4,2000.0,12,Education,0,0
459,44,10070.0,12.0,767.0,4,18651.0,36,Home,0,0
460,39,5924.0,2.0,641.0,2,2815.0,36,Car,0,0
461,41,5715.0,4.0,616.0,1,19267.0,48,Car,0,0
462,45,5035.0,3.0,762.0,2,13722.0,24,Business,2,0
463,40,3480.0,5.0,696.0,3,20239.0,48,Other,0,0
464,46,8201.0,10.0,675.0,0,30655.0,48,Car,0,1
465,27,3853.0,16.0,541.0,2,13423.0,60,Car,0,0
466,23,7815.0,16.0,637.0,1,18339.0,24,Education,0,0
467,60,5485.0,13.0,701.0,4,18619.0,12,Education,0,0
468,28,7045.0,14.0,760.0,2,19157.0,60,Business,0,0
469,50,5451.0,2.0,665.0,0,22246.0,48,Home,1,0
470,31,6581.0,7.0,764.0,3,32282.0,24,Car,1,0
471,28,5983.0,,836.0,3,22088.0,48,Home,0,0
472,57,6061.0,18.0,671.0,3,10375.0,24,Education,0,1
473,37,8256.0,7.0,789.0,0,24516.0,36,Car,1,0
474,28,6026.0,5.0,717.0,1,17667.0,36,Home,0,0
475,64,4032.0,24.0,632.0,3,5707.0,60,Home,0,0
476,50,3128.0,9.0,634.0,1,21878.0,24,Home,0,0
477,63,4975.0,11.0,578.0,4,9528.0,24,Home,0,0
478,63,7159.0,18.0,694.0,4,23454.0,12,Education,0,0
479,36,7087.0,17.0,732.0,2,8177.0,24,Car,0,0
480,24,7434.0,12.0,615.0,4,18242.0,36,Education,1,0
481,41,6742.0,17.0,651.0,2,23900.0,24,Car,0,0
482,54,6697.0,23.0,753.0,4,29188.0,36,Education,0,0
483,60,4649.0,6.0,643.0,2,19806.0,12,Education,0,0
484,55,7027.0,10.0,510.0,3,25681.0,24,Home,0,0
485,33,8697.0,5.0,651.0,3,19134.0,60,Car,1,0
486,63,5774.0,10.0,724.0,0,21387.0,36,Car,0,0
487,47,7186.0,1.0,680.0,1,38302.0,36,Home,0,1
488,28,4967.0,21.0,651.0,4,10303.0,60,Education,0,0
489,61,7890.0,10.0,688.0,0,21232.0,24,Education,0,0
490,62,7200.0,6.0,584.0,0,6442.0,48,Car,0,0
491,49,6236.0,13.0,552.0,4,7557.0,24,Car,0,0
492,36,4304.0,23.0,613.0,1,8472.0,24,Car,1,0
493,63,6634.0,13.0,687.0,4,8646.0,12,Education,0,0
494,25,8982.0,4.0,664.0,4,27665.0,24,Other,0,1
495,57,6230.0,11.0,638.0,2,4426.0,48,Home,1,0
496,60,10128.0,0.0,799.0,0,17701.0,48,Car,0,0
497,60,3708.0,14.0,668.0,0,16602.0,60,Home,0,0
498,62,4661.0,0.0,689.0,1,21424.0,48,Home,0,0
499,30,,8.0,686.0,4,30563.0,12,Home,0,0
500,35,6030.0,17.0,570.0,0,27220.0,60,Other,0,0
501,41,7679.0,22.0,677.0,3,16619.0,60,Education,0,1
502,54,5050.0,2.0,776.0,3,7915.0,24,Car,1,0
503,42,6038.0,23.0,609.0,4,12803.0,12,Business,0,0
504,42,7038.0,1.0,754.0,3,16871.0,48,Other,0,0
505,29,6258.0,5.0,686.0,0,9728.0,36,Business,0,0
506,46,6139.0,11.0,656.0,0,7304.0,24,Business,0,0
507,33,5885.0,22.0,790.0,1,15339.0,60,Business,0,0
508,38,8587.0,15.0,669.0,3,26171.0,60,Business,0,0
509,21,4589.0,14.0,757.0,0,28468.0,24,Car,0,0
510,43,8796.0,17.0,478.0,4,26980.0,12,Education,0,0
511,53,4953.0,0.0,578.0,2,26457.0,12,Other,0,0
512,51,7209.0,17.0,660.0,2,31350.0,12,Home,0,0
513,41,7029.0,24.0,686.0,4,30295.0,36,Education,0,0
514,43,6005.0,8.0,800.0,3,33028.0,48,Home,0,0
515,36,6104.0,5.0,728.0,0,12575.0,12,Education,0,0
516,47,6830.0,3.0,725.0,2,21804.0,60,Home,0,0
517,57,5645.0,3.0,648.0,2,15133.0,60,Home,0,0
518,58,4883.0,22.0,589.0,1,25128.0,48,Business,1,0
519,34,8041.0,2.0,687.0,1,18046.0,36,Education,0,0
520,57,5458.0,18.0,805.0,0,9027.0,48,Business,0,0
521,27,6111.0,5.0,616.0,2,19891.0,60,Car,1,0
522,32,5647.0,22.0,694.0,2,17498.0,60,Home,2,0
523,48,6523.0,7.0,666.0,3,18169.0,60,Education,0,0
524,23,7325.0,10.0,480.0,0,11417.0,48,Home,0,0
525,42,4735.0,14.0,786.0,2,13781.0,24,Car,1,0
526,41,1881.0,16.0,726.0,2,20460.0,12,Business,0,0
527,49,9946.0,24.0,835.0,2,16687.0,24,Business,0,0
528,40,3886.0,12.0,759.0,3,22259.0,36,Other,0,0
529,23,6452.0,3.0,850.0,1,8568.0,60,Education,0,0
530,47,4315.0,5.0,809.0,4,25493.0,36,Business,2,0
531,41,5917.0,20.0,753.0,0,18332.0,36,Business,0,0
532,61,2723.0,14.0,720.0,0,24424.0,48,Home,0,0
533,53,9645.0,14.0,737.0,1,15035.0,12,Car,0,0
534,50,5640.0,7.0,674.0,0,8999.0,60,Home,0,0
535,59,5761.0,18.0,709.0,4,11942.0,24,Home,0,0
536,61,7477.0,12.0,539.0,3,10540.0,48,Education,0,0
537,29,4746.0,18.0,781.0,1,19491.0,36,Business,0,0
538,58,2926.0,18.0,785.0,0,13401.0,60,Car,0,0
539,43,8424.0,4.0,695.0,0,18335.0,36,Car,0,0
540,43,2317.0,17.0,664.0,4,22236.0,12,Business,0,1
541,21,6421.0,5.0,555.0,4,20287.0,60,Home,2,0
542,41,3342.0,6.0,759.0,4,16791.0,24,Home,0,0
543,52,6704.0,7.0,734.0,1,22878.0,48,Education,0,0
544,46,7087.0,1.0,788.0,0,18467.0,48,Business,0,0
545,53,5707.0,14.0,749.0,3,4317.0,36,Home,0,0
546,29,4987.0,7.0,657.0,4,2789.0,24,Home,0,0
547,37,4591.0,4.0,575.0,4,31081.0,60,Car,0,1
548,26,5957.0,23.0,700.0,4,10015.0,12,Education,0,0
549,27,5241.0,9.0,771.0,0,23226.0,24,Business,0,0
550,27,4297.0,15.0,583.0,0,6330.0,36,Car,0,0
551,57,5476.0,20.0,744.0,2,24322.0,12,Home,1,1
552,25,5213.0,24.0,682.0,3,22313.0,36,Other,0,0
553,53,10988.0,18.0,623.0,2,34155.0,12,Home,0,0
554,30,5381.0,12.0,702.0,4,18350.0,48,Business,1,0
555,37,5076.0,3.0,797.0,2,22467.0,60,Home,0,0
556,60,7240.0,10.0,602.0,3,25242.0,36,Business,0,0
557,48,9428.0,8.0,528.0,4,17298.0,48,Car,0,0
558,42,4507.0,10.0,714.0,0,11380.0,48,Home,0,0
559,41,5708.0,3.0,689.0,0,12771.0,60,Other,0,1
560,52,4750.0,0.0,679.0,4,7489.0,48,Home,0,0
561,52,8200.0,20.0,562.0,0,21449.0,24,Other,0,0
562,56,7315.0,0.0,733.0,2,9608.0,36,Business,0,0
563,51,7176.0,20.0,648.0,0,21039.0,24,Home,0,0
564,26,4511.0,15.0,627.0,4,15368.0,36,Other,0,0
565,41,6207.0,5.0,785.0,0,8528.0,48,Business,0,0
566,55,7993.0,21.0,809.0,2,18828.0,36,Business,2,0
567,34,8867.0,21.0,849.0,4,21445.0,48,Home,0,0
568,43,5492.0,23.0,684.0,0,13982.0,24,Home,0,0
569,62,7025.0,22.0,642.0,1,23999.0,60,Home,1,0
570,44,7858.0,7.0,593.0,0,19112.0,60,Car,0,0
571,50,6515.0,13.0,567.0,0,17369.0,36,Other,0,1
572,30,8040.0,12.0,785.0,4,18047.0,12,Car,0,0
573,25,2517.0,14.0,713.0,1,29481.0,24,Education,0,1
574,62,7129.0,20.0,691.0,1,20255.0,48,Education,0,0
575,50,6133.0,15.0,684.0,1,30948.0,48,Home,0,0
576,27,7474.0,3.0,624.0,0,25254.0,36,Home,0,0
577,26,9920.0,20.0,731.0,3,22226.0,12,Business,2,0
578,28,7399.0,16.0,713.0,4,8506.0,60,Home,0,0
579,46,3113.0,2.0,676.0,1,16711.0,24,Business,0,0
580,38,4202.0,2.0,638.0,1,16490.0,48,Business,1,0
581,56,7312.0,23.0,517.0,0,26978.0,24,Education,1,0
582,46,7400.0,3.0,794.0,4,26157.0,36,Business,0,0
583,56,9129.0,16.0,547.0,0,26389.0,12,Business,0,0
584,61,7648.0,5.0,611.0,4,12162.0,48,Business,0,0
585,24,4320.0,17.0,571.0,4,20311.0,60,Business,1,0
586,33,10086.0,1.0,594.0,1,22270.0,24,Home,0,0
587,44,5422.0,11.0,850.0,3,26197.0,12,Education,0,0
588,51,6523.0,22.0,640.0,4,12831.0,36,Education,0,0
589,42,4802.0,24.0,651.0,1,13208.0,24,Education,1,0
590,60,7339.0,12.0,678.0,2,19874.0,36,Home,0,0
591,38,8787.0,9.0,777.0,3,14017.0,60,Home,0,0
592,54,8623.0,14.0,741.0,0,18083.0,48,Home,1,0
593,43,6116.0,7.0,646.0,2,19531.0,60,Business,0,0
594,59,6002.0,4.0,735.0,0,25585.0,60,Business,1,1
595,57,7398.0,15.0,596.0,1,8443.0,60,Business,0,0
596,21,5584.0,14.0,697.0,1,17556.0,24,Other,0,0
597,62,7865.0,22.0,802.0,1,7108.0,48,Education,0,0
598,40,8464.0,5.0,645.0,1,5930.0,24,Education,0,0
599,45,6707.0,20.0,674.0,3,17807.0,60,Car,0,0
600,26,5061.0,11.0,691.0,2,21908.0,36,Education,0,0
601,50,5935.0,21.0,585.0,0,19980.0,12,Home,0,0
602,40,8508.0,19.0,577.0,0,14330.0,12,Other,0,0
603,29,11393.0,16.0,545.0,4,25406.0,48,Business,0,0
604,38,7476.0,21.0,526.0,1,16191.0,60,Home,2,0
605,60,4966.0,6.0,709.0,2,25106.0,12,Business,0,0
606,23,4771.0,14.0,787.0,0,18758.0,12,Home,0,0
607,56,6110.0,3.0,600.0,4,3235.0,12,Car,0,0
608,26,7704.0,23.0,728.0,3,15365.0,48,Business,0,0
609,64,3703.0,24.0,768.0,4,22443.0,60,Car,0,0
610,58,6282.0,20.0,649.0,2,22322.0,36,Home,0,0
611,21,7183.0,17.0,556.0,0,25165.0,60,Education,0,0
612,39,7461.0,18.0,607.0,4,15904.0,36,Car,1,0
613,58,6183.0,10.0,703.0,4,18687.0,48,Education,0,0
614,48,3440.0,4.0,565.0,4,7315.0,12,Education,0,0
615,29,8734.0,9.0,736.0,2,20091.0,24,Business,0,0
616,30,8610.0,9.0,648.0,4,21821.0,12,Education,0,0
617,44,6340.0,10.0,559.0,4,17248.0,12,Car,0,1
618,46,5276.0,23.0,607.0,1,13722.0,48,Home,0,0
619,28,5715.0,10.0,668.0,4,26168.0,12,Business,0,0
620,25,5505.0,22.0,717.0,3,17592.0,36,Home,0,0
621,33,6389.0,5.0,664.0,0,20513.0,12,Home,0,1
622,42,6758.0,24.0,767.0,4,11303.0,36,Car,0,0
623,54,3715.0,0.0,606.0,0,17025.0,24,Home,0,0
624,45,3254.0,3.0,691.0,0,22089.0,36,Home,0,0
625,43,5568.0,11.0,770.0,1,18504.0,36,Car,0,0
626,61,6286.0,15.0,730.0,2,14265.0,24,Business,1,0
627,41,3575.0,12.0,758.0,2,13049.0,36,Car,0,0
628,23,6556.0,4.0,680.0,2,24036.0,24,Car,0,0
629,28,7957.0,7.0,805.0,0,14756.0,12,Business,0,0
630,59,5138.0,15.0,674.0,4,13207.0,12,Home,1,0
631,59,7769.0,5.0,797.0,1,24258.0,48,Business,0,0
632,42,4480.0,10.0,760.0,4,22986.0,60,Home,0,0
633,31,6844.0,16.0,704.0,1,25579.0,60,Car,0,0
634,43,4044.0,5.0,653.0,1,11396.0,12,Home,0,0
635,36,5646.0,9.0,717.0,2,28950.0,48,Education,2,0
636,48,3792.0,24.0,672.0,4,5532.0,24,Home,0,0
637,55,5880.0,0.0,681.0,3,17006.0,60,Education,0,0
638,62,7004.0,18.0,778.0,3,13931.0,60,Other,0,0
639,49,8424.0,21.0,648.0,2,21071.0,36,Car,0,0
640,58,4597.0,8.0,760.0,3,18676.0,12,Car,0,1
641,26,5249.0,21.0,663.0,0,17912.0,60,Other,0,0
642,34,2811.0,4.0,728.0,2,3730.0,36,Business,1,0
643,49,7052.0,8.0,594.0,0,15931.0,36,,0,0
644,48,4389.0,9.0,597.0,3,18795.0,48,Home,2,0
645,30,4425.0,19.0,621.0,4,18354.0,12,Education,0,0
646,24,5768.0,3.0,761.0,4,24061.0,48,Home,0,0
647,44,8188.0,0.0,747.0,1,20537.0,12,Car,0,0
648,22,4345.0,22.0,762.0,2,21026.0,36,Car,0,0
649,49,8070.0,0.0,720.0,4,27559.0,24,Education,0,0
650,45,7331.0,16.0,751.0,0,20298.0,60,Car,2,0
651,51,6079.0,0.0,666.0,1,14496.0,12,Car,0,0
652,35,7618.0,19.0,680.0,4,15148.0,24,Other,0,0
653,58,5936.0,17.0,714.0,3,18888.0,24,Car,0,0
654,53,3959.0,2.0,702.0,4,19581.0,24,Business,0,0
655,28,6020.0,9.0,543.0,0,18401.0,48,Car,0,0
656,60,5737.0,17.0,695.0,4,12276.0,60,Business,0,0
657,36,3925.0,11.0,779.0,4,17543.0,48,Other,0,0
658,58,7861.0,4.0,734.0,3,19949.0,12,Home,0,0
659,64,4591.0,5.0,761.0,2,9042.0,12,Education,0,0
660,61,3135.0,11.0,704.0,0,27241.0,36,Other,1,0
661,54,4382.0,1.0,706.0,4,7171.0,24,Other,0,0
662,26,6698.0,17.0,719.0,4,23925.0,24,Education,0,0
663,59,8017.0,12.0,746.0,3,21890.0,12,Car,0,0
664,60,6481.0,12.0,700.0,3,23153.0,60,Car,0,0
665,43,6292.0,12.0,675.0,4,9013.0,12,Home,0,0
666,41,10101.0,10.0,782.0,4,5484.0,48,Home,0,0
667,55,4390.0,5.0,742.0,4,18794.0,48,Car,0,0
668,49,5014.0,24.0,836.0,2,26014.0,48,Other,0,0
669,55,5505.0,23.0,654.0,1,25514.0,24,Home,1,0
670,22,3945.0,15.0,680.0,3,14101.0,12,Car,2,0
671,53,4897.0,2.0,663.0,0,27325.0,60,Home,0,0
672,46,9207.0,21.0,603.0,0,7480.0,24,Car,0,0
673,64,5747.0,22.0,517.0,3,6967.0,12,Car,2,0
674,52,6625.0,19.0,566.0,1,29085.0,24,Car,0,0
675,38,4175.0,12.0,688.0,4,17325.0,12,Business,0,1
676,54,5692.0,22.0,770.0,2,5596.0,48,Car,0,0
677,50,8147.0,6.0,753.0,0,24510.0,48,Car,1,0
678,64,5011.0,10.0,593.0,0,32547.0,60,Business,0,0
679,43,9320.0,24.0,639.0,0,23704.0,48,Other,0,0
680,40,6728.0,8.0,565.0,0,24303.0,60,Other,0,1
681,43,8612.0,22.0,769.0,2,7585.0,60,Home,1,0
682,60,7761.0,1.0,603.0,3,21858.0,48,Home,0,0
683,28,7398.0,3.0,700.0,1,16885.0,36,Car,0,0
684,34,6908.0,4.0,630.0,4,27338.0,12,Car,0,0
685,43,6725.0,23.0,619.0,4,19825.0,36,Other,0,0
686,34,8293.0,11.0,698.0,2,12172.0,36,Other,0,0
687,22,4802.0,2.0,667.0,3,24557.0,12,Business,1,1
688,24,6841.0,10.0,639.0,2,12859.0,60,Car,0,0
689,44,3577.0,15.0,697.0,4,18327.0,60,Education,0,0
690,56,8936.0,7.0,850.0,1,17155.0,60,Car,0,0
691,29,7468.0,18.0,722.0,4,4194.0,48,Car,0,0
692,36,6962.0,18.0,790.0,0,19900.0,48,Business,0,0
693,52,5043.0,21.0,729.0,4,24523.0,12,Other,0,0
694,52,5991.0,18.0,812.0,2,10609.0,36,Home,0,0
695,47,6842.0,24.0,749.0,4,10727.0,60,Car,1,0
696,35,1971.0,13.0,718.0,3,23751.0,36,Car,0,0
697,24,6916.0,17.0,619.0,0,15013.0,24,Business,0,1
698,56,5302.0,0.0,609.0,3,9680.0,12,Home,0,0
699,45,8464.0,16.0,612.0,1,26554.0,36,Home,0,1
700,35,7401.0,,724.0,1,13274.0,12,Home,0,0
701,32,7211.0,12.0,585.0,1,20285.0,12,Car,0,0
702,27,8135.0,7.0,713.0,4,18476.0,36,Education,1,0
703,56,7597.0,13.0,648.0,4,26040.0,48,Other,0,0
704,44,10142.0,12.0,577.0,4,26371.0,60,Business,1,0
705,26,6984.0,14.0,594.0,2,21905.0,36,Other,1,0
706,61,8602.0,2.0,678.0,4,23083.0,36,Education,0,0
707,51,8945.0,12.0,651.0,2,20331.0,60,Car,0,0
708,41,5959.0,19.0,634.0,2,15525.0,24,Home,0,0
709,31,7861.0,7.0,835.0,4,23105.0,60,Education,0,0
710,36,7185.0,9.0,701.0,1,11482.0,36,Home,0,0
711,34,5627.0,11.0,589.0,2,7164.0,36,Car,1,0
712,45,7838.0,4.0,704.0,4,10259.0,48,Education,0,0
713,34,7297.0,13.0,497.0,2,17508.0,60,Car,0,0
714,58,10858.0,20.0,709.0,3,14505.0,60,Business,0,0
715,38,7507.0,13.0,710.0,0,17334.0,12,Business,0,0
716,34,7799.0,11.0,716.0,0,12447.0,24,Business,0,0
717,44,8475.0,14.0,662.0,0,23060.0,24,Home,0,0
718,28,6944.0,0.0,801.0,3,12063.0,48,Car,0,0
719,45,6415.0,9.0,688.0,3,13626.0,12,Education,0,0
720,54,6229.0,0.0,742.0,1,20202.0,24,Education,0,0
721,64,3406.0,11.0,648.0,2,12899.0,48,Other,0,0
722,48,5412.0,11.0,798.0,3,19173.0,60,Car,0,0
723,44,9124.0,7.0,688.0,1,9783.0,12,Education,0,0
724,38,7344.0,21.0,640.0,0,12067.0,24,Education,2,0
725,54,5721.0,10.0,652.0,0,20084.0,60,Home,0,0
726,62,8411.0,3.0,690.0,2,24014.0,36,Business,1,0
727,23,8787.0,20.0,843.0,4,15351.0,48,Education,1,0
728,32,6455.0,17.0,731.0,3,20264.0,24,Education,0,0
729,56,10439.0,15.0,593.0,2,11933.0,24,Home,0,0
730,25,6505.0,9.0,757.0,3,6072.0,24,Car,0,0
731,39,5633.0,5.0,613.0,3,26458.0,36,Business,0,0
732,32,6597.0,6.0,800.0,1,17939.0,36,Home,0,0
733,47,6578.0,22.0,675.0,4,21779.0,36,Other,0,0
734,37,7023.0,21.0,667.0,0,11735.0,60,Education,0,0
735,63,6141.0,15.0,620.0,4,19762.0,48,Education,0,0
736,48,7924.0,7.0,573.0,3,35094.0,36,Education,1,0
737,60,4005.0,9.0,675.0,3,15570.0,48,Home,0,0
738,42,6375.0,8.0,509.0,3,10965.0,36,Education,0,0
739,30,5762.0,24.0,623.0,1,21199.0,36,Business,0,0
740,61,6899.0,15.0,644.0,2,16756.0,60,Education,0,0
741,26,2434.0,12.0,754.0,4,18464.0,60,Home,0,0
742,37,6840.0,1.0,679.0,4,26693.0,36,Business,0,0
743,32,6237.0,16.0,648.0,2,11513.0,48,Education,0,0
744,26,3150.0,20.0,600.0,1,29753.0,24,Car,1,0
745,63,6715.0,2.0,497.0,2,8152.0,36,Car,1,0
746,42,6021.0,19.0,607.0,4,15558.0,48,Business,0,0
747,36,8557.0,22.0,797.0,2,26265.0,36,Car,1,0
748,24,6402.0,21.0,663.0,2,22774.0,36,Home,0,0
749,45,7022.0,20.0,850.0,0,14502.0,48,Business,0,0
750,53,8060.0,17.0,709.0,4,23358.0,60,Home,0,0
751,21,7196.0,11.0,664.0,4,12440.0,24,Education,0,0
752,35,5259.0,24.0,829.0,4,22659.0,60,Home,0,0
753,37,7517.0,12.0,631.0,2,14957.0,12,Car,0,0
754,63,6284.0,21.0,671.0,2,16315.0,48,Business,0,0
755,39,5253.0,23.0,820.0,3,17323.0,36,Car,0,0
756,39,6545.0,11.0,617.0,3,26820.0,24,Education,0,0
757,40,3599.0,16.0,600.0,1,6847.0,36,Car,0,0
758,21,5021.0,6.0,582.0,3,22142.0,36,Education,2,0
759,43,3611.0,9.0,615.0,0,14235.0,24,Education,0,0
760,36,5935.0,7.0,586.0,1,11061.0,24,Car,0,0
761,44,3633.0,14.0,674.0,1,9507.0,12,Business,0,0
762,40,6616.0,11.0,729.0,4,18002.0,60,Education,0,0
763,35,7863.0,15.0,712.0,0,35105.0,12,Business,0,0
764,44,7501.0,17.0,682.0,0,9323.0,48,Car,0,0
765,57,3655.0,8.0,692.0,0,12447.0,48,Car,0,0
766,61,3502.0,5.0,561.0,3,24028.0,24,Home,0,0
767,53,4894.0,1.0,722.0,1,22606.0,12,Car,0,0
768,52,5829.0,20.0,712.0,1,19550.0,48,Car,0,0
769,51,3290.0,12.0,666.0,0,19720.0,12,Car,0,1
770,35,4790.0,8.0,712.0,3,12534.0,12,Car,0,0
771,21,4799.0,16.0,587.0,4,39007.0,36,Car,0,0
772,32,5224.0,12.0,672.0,4,13468.0,36,Home,0,0
773,55,2151.0,17.0,683.0,3,18896.0,12,Home,0,0
774,57,3378.0,23.0,668.0,2,9167.0,24,Car,0,0
775,50,5028.0,6.0,540.0,0,14508.0,24,Education,0,0
776,46,4531.0,14.0,668.0,2,21289.0,48,Business,0,0
777,31,5675.0,10.0,666.0,0,23100.0,48,Home,0,0
778,52,5146.0,2.0,711.0,3,37876.0,12,Business,1,0
779,22,6188.0,22.0,620.0,2,18601.0,24,Home,1,1
780,30,3203.0,19.0,665.0,0,7010.0,36,Home,0,0
781,42,5607.0,21.0,618.0,0,28066.0,24,Home,0,1
782,29,3151.0,3.0,527.0,1,20375.0,12,Car,0,0
783,50,6986.0,18.0,784.0,1,15806.0,24,Business,0,0
784,45,7752.0,13.0,754.0,2,10547.0,36,Car,0,0
785,41,4442.0,22.0,713.0,1,20860.0,12,Car,0,0
786,38,5786.0,10.0,696.0,4,20679.0,24,Car,1,0
787,40,6812.0,10.0,742.0,1,3063.0,24,Car,0,0
788,60,5375.0,5.0,626.0,2,15291.0,24,Education,1,0
789,36,6188.0,18.0,700.0,0,16918.0,60,Car,0,0
790,59,4532.0,18.0,588.0,2,19973.0,60,Business,0,0
791,55,8803.0,23.0,645.0,3,21603.0,60,Home,1,0
792,49,5824.0,4.0,767.0,3,11588.0,60,Home,0,0
793,50,5453.0,3.0,785.0,1,25202.0,60,Car,0,0
794,23,7351.0,16.0,602.0,0,13586.0,24,Car,0,0
795,52,7053.0,20.0,681.0,4,17430.0,36,Other,2,0
796,34,3055.0,20.0,731.0,4,12925.0,36,Other,0,0
797,46,7942.0,5.0,662.0,1,25018.0,36,Business,0,0
798,25,5593.0,14.0,638.0,2,16016.0,36,Car,0,0
799,48,2722.0,1.0,627.0,1,15911.0,36,Home,0,0
800,28,5531.0,24.0,535.0,0,16944.0,12,Home,0,0
801,53,4208.0,15.0,829.0,2,12572.0,48,Other,0,0
802,56,6766.0,23.0,630.0,1,11063.0,12,Car,1,0
803,33,7473.0,0.0,686.0,2,15156.0,48,Home,0,0
804,40,6006.0,7.0,764.0,1,22608.0,24,Other,0,1
805,38,4910.0,13.0,596.0,4,19471.0,24,Education,0,0
806,40,4257.0,3.0,625.0,0,26064.0,24,Other,0,0
807,63,6758.0,7.0,709.0,0,17724.0,12,Education,0,0
808,53,5740.0,14.0,686.0,2,19270.0,36,Business,1,0
809,41,3606.0,1.0,587.0,3,13850.0,60,Car,0,0
810,44,7342.0,23.0,597.0,3,19246.0,60,Education,0,0
811,48,4602.0,9.0,697.0,2,37027.0,36,Other,1,0
812,25,7045.0,18.0,712.0,4,31420.0,12,Home,0,0
813,50,5046.0,14.0,521.0,2,19180.0,36,Home,0,0
814,63,4728.0,8.0,754.0,1,16309.0,24,Education,0,0
815,44,6308.0,3.0,625.0,0,16912.0,12,Education,1,0
816,59,9695.0,4.0,693.0,2,12733.0,24,Education,0,0
817,34,6783.0,20.0,638.0,2,24754.0,60,Car,0,0
818,56,4608.0,17.0,629.0,4,22964.0,60,Home,0,0
819,56,7464.0,15.0,776.0,4,27941.0,48,Business,0,0
820,46,5497.0,3.0,668.0,3,15373.0,12,Car,1,0
821,33,8651.0,4.0,635.0,0,15824.0,36,Car,0,0
822,60,3304.0,17.0,705.0,2,14272.0,24,Home,0,0
823,41,9006.0,22.0,732.0,3,21613.0,48,Education,0,0
824,46,7236.0,10.0,684.0,3,10059.0,36,Car,0,0
825,54,4362.0,9.0,707.0,4,17975.0,36,Car,0,0
826,60,3900.0,16.0,600.0,4,27420.0,36,Car,0,1
827,34,7733.0,13.0,649.0,0,19407.0,60,Home,0,0
828,41,5131.0,15.0,696.0,2,15048.0,36,Home,0,0
829,63,3900.0,12.0,701.0,3,25050.0,12,Home,0,0
830,39,6325.0,9.0,797.0,4,12835.0,24,Other,0,0
831,32,6954.0,5.0,639.0,3,27309.0,12,Education,1,0
832,56,6920.0,1.0,565.0,1,16001.0,24,Education,1,0
833,50,3907.0,5.0,696.0,0,22176.0,12,Business,0,0
834,64,4879.0,18.0,538.0,4,12802.0,12,Other,0,0
835,53,6207.0,24.0,762.0,1,26588.0,60,Home,0,1
836,64,3929.0,5.0,640.0,4,27204.0,12,Education,0,0
837,43,5613.0,21.0,651.0,1,17741.0,36,Other,0,0
838,61,5990.0,17.0,515.0,0,25123.0,12,Other,0,0
839,33,6015.0,5.0,624.0,3,13908.0,36,Other,0,0
840,48,2481.0,15.0,664.0,4,14350.0,12,Other,0,0
841,48,5148.0,20.0,611.0,3,8529.0,60,Car,1,0
842,39,4685.0,3.0,740.0,1,14610.0,60,Car,0,0
843,57,4760.0,14.0,519.0,1,15694.0,36,Home,0,0
844,51,8578.0,7.0,771.0,3,16708.0,24,Car,0,0
